page_id	n_clicks	n_from_art	n_act_links	n_from_proj	n_proj_act
26001139	83	46	2	19	1
26633690	307	128	4	14	1
375451	1822	693	13	619	8
2298097	958	423	10	423	10
1086606	1320	78	5	52	3
735501	1342	717	9	689	8
2558835	138	68	4	55	3
9662368	452	15	1	15	1
10805697	37	0	0	0	0
25995519	37	0	0	0	0
19717064	32	0	0	0	0
19679980	51	0	0	0	0
19670033	45	0	0	0	0
19664978	35	0	0	0	0
19650674	176	28	2	0	0
5842746	109	0	0	0	0
26231203	65	23	2	0	0
26217525	123	22	1	22	1
13254675	32	0	0	0	0
13254795	38	0	0	0	0
12609701	43	15	1	0	0
8276131	45	0	0	0	0
17018492	5183	3071	9	620	5
14659347	721	104	3	87	2
10582539	172	12	1	0	0
4253959	437	62	1	62	1
20957074	80	0	0	0	0
846692	2146	538	7	71	1
10602767	5800	115	3	63	1
11974030	1791	0	0	0	0
1149296	5320	763	21	156	5
309437	4613	757	17	248	10
17121920	0	0	0	0	0
3795960	311	182	4	0	0
769073	7121	965	8	807	5
6077702	641	345	3	345	3
17846584	2121	219	6	0	0
380229	1194	80	5	22	2
377856	3129	301	11	165	5
26406225	44	0	0	0	0
1144196	1478	391	7	0	0
3923205	4114	2124	29	612	8
1726753	1872	826	18	461	10
2840435	508	147	5	87	3
7499778	781	215	5	109	1
7585168	1422	259	7	196	4
17456242	5244	1313	14	676	3
21014539	26	0	0	0	0
25410215	92	12	1	12	1
47775306	5880	741	9	681	5
187273	2829	912	18	345	10
19404051	52	0	0	0	0
21958115	532	205	4	14	1
24328360	587	339	5	164	2
14232532	55	21	1	21	1
11659591	1537	115	2	20	1
9576227	500	57	3	42	2
1370028	2323	480	9	118	3
22990267	76	15	1	15	1
22489050	141	78	2	78	2
2173296	1235	464	15	292	6
574730	687	26	1	26	1
2853907	888	26	2	26	2
15906209	1540	289	9	141	4
913002	2519	482	13	247	9
15160633	279	12	1	0	0
21360279	151	13	1	0	0
2646313	415	78	3	61	2
919306	936	114	4	96	3
342924	1546	176	5	158	4
7275760	234	129	2	0	0
17662188	1205	28	1	0	0
14059588	460	140	5	43	2
26266557	28	0	0	0	0
19659636	63	0	0	0	0
19670120	56	0	0	0	0
17932875	92	0	0	0	0
19382593	818	63	3	63	3
19664902	29	0	0	0	0
15384053	124	0	0	0	0
19659572	48	0	0	0	0
10114443	339	0	0	0	0
19679405	45	0	0	0	0
9933394	334	15	1	15	1
18035372	37	0	0	0	0
19664291	26	0	0	0	0
6749491	374	22	1	22	1
17932916	851	484	7	70	3
8655568	183	48	2	16	1
19715148	59	0	0	0	0
19713931	107	23	2	23	2
17932938	108	14	1	14	1
71942	109	18	1	18	1
14950096	7642	2868	18	1246	13
2076816	0	0	0	0	0
2264219	51	17	1	0	0
20795059	1413	247	1	0	0
21655893	132	0	0	0	0
3334616	2223	1301	14	842	10
10812304	147	86	1	86	1
2596807	73	33	2	33	2
1693881	906	213	5	199	4
2521426	124	18	1	18	1
6033799	656	357	10	228	7
19171691	305	185	1	0	0
8907867	196	44	2	44	2
2590230	869	402	6	377	4
7606574	371	75	4	64	3
5183703	1638	714	15	485	11
265957	5289	2720	41	2135	27
460657	715	31	2	19	1
2068282	594	165	4	116	2
188461	4801	2250	18	1935	9
8509597	80	16	1	0	0
54879	2126	963	25	563	16
340946	3877	895	32	668	24
6738556	870	288	10	154	7
4592840	93	0	0	0	0
174227	371	55	3	29	2
14241050	37	0	0	0	0
2118907	0	0	0	0	0
37699	2786	328	10	109	2
22075338	1825	0	0	0	0
227261	828	211	7	12	1
23391751	0	0	0	0	0
214445	25088	1892	18	1204	13
12836450	19	0	0	0	0
12190217	11	0	0	0	0
4000956	690	317	3	317	3
4173014	320	15	1	0	0
19736030	204	58	3	38	2
11034642	57	0	0	0	0
7986518	284	15	1	15	1
8927576	206	37	1	0	0
3849840	1861	632	6	392	3
7800486	13	0	0	0	0
7646922	49	16	1	16	1
17380318	235	51	2	0	0
18693625	121	23	1	23	1
19556545	867	83	2	71	1
17783059	33	0	0	0	0
17882276	1794	357	10	228	4
672686	370	19	1	19	1
19069	3604	307	5	262	2
2874556	794	83	3	65	2
3149788	574	90	3	0	0
20026241	247	122	4	101	3
340955	2279	793	18	646	14
2731955	2033	153	3	56	1
2731970	2119	141	2	70	1
5861560	1571	688	12	445	7
16714314	55	26	1	26	1
12306268	269	77	1	77	1
8302303	323	90	6	26	2
2284527	536	171	5	159	4
290122	1465	639	18	575	16
2712091	281	121	3	121	3
7336640	120	22	1	22	1
5733653	80	15	1	15	1
2317521	251	133	3	133	3
12649101	18	0	0	0	0
6159486	1021	499	5	227	4
24261041	114	29	2	12	1
7599162	91	0	0	0	0
7598763	91	0	0	0	0
8960581	22	0	0	0	0
4271236	35	0	0	0	0
13585605	159	31	2	31	2
14343997	54	0	0	0	0
12511364	186	24	2	24	2
1321789	862	270	10	220	8
8659056	22	0	0	0	0
26076165	477	239	2	239	2
19643754	78	19	1	19	1
19665386	35	0	0	0	0
7170081	122	0	0	0	0
19657041	25	0	0	0	0
15215323	276	0	0	0	0
1521166	20877	995	23	868	16
5029426	465	125	2	0	0
13331966	43	19	1	19	1
6628434	66	0	0	0	0
9850093	230	108	5	94	4
4929027	2761	440	7	72	1
8556130	139	56	2	44	1
17456114	1341	380	6	368	5
1287206	0	0	0	0	0
926455	1466	538	16	243	9
18890108	164	0	0	0	0
26605747	2078	479	8	239	5
17439236	160	27	2	11	1
18461684	363	39	2	39	2
16724862	133	18	1	18	1
17620982	424	58	2	58	2
26331503	180	23	1	23	1
18580241	213	12	1	12	1
16207770	8137	3351	6	3167	3
16675773	340	18	1	18	1
24403526	110	12	1	12	1
16455556	1053	50	2	50	2
16495924	2260	189	7	105	3
17971027	3364	57	3	14	1
16213398	178	47	2	12	1
15802782	923	71	3	0	0
15601480	0	0	0	0	0
17403143	280	66	3	18	1
17018175	82	0	0	0	0
16580073	226	11	1	0	0
21687326	261	50	2	33	1
19491766	533	37	2	26	1
23996804	97	0	0	0	0
19425654	321	16	1	16	1
21714398	63	0	0	0	0
21633983	346	36	2	20	1
20037194	478	105	3	72	1
343433	583	234	4	234	4
2553146	8991	1259	16	947	7
7998732	127	42	1	42	1
14783550	177	68	1	0	0
3234029	2741	135	2	41	1
17554380	2193	426	13	251	7
10352233	714	309	9	182	3
13959901	5373	725	8	291	1
8590189	1213	488	7	55	2
20287626	21	0	0	0	0
24271444	20	0	0	0	0
1644876	99	18	1	0	0
25396380	1130	237	2	0	0
19518725	0	0	0	0	0
19408633	576	155	5	0	0
23818617	2919	363	4	107	2
6877611	131	11	1	0	0
25646470	3510	514	6	90	2
2333508	315	14	1	14	1
1335315	638	168	1	0	0
5072353	265	19	1	0	0
14977833	1091	248	6	248	6
25114923	260	141	3	141	3
15882434	256	110	5	84	4
10944579	429	77	2	66	1
14233667	18	0	0	0	0
14233334	28	0	0	0	0
14232838	48	0	0	0	0
8703191	19	0	0	0	0
8102872	3103	1211	9	371	1
17906559	896	365	9	184	2
9649611	110	46	2	46	2
12879050	56	0	0	0	0
16758705	94	42	3	42	3
20448295	49	11	1	0	0
20713330	31	0	0	0	0
21732219	195	0	0	0	0
25023846	63	0	0	0	0
2941734	1711	438	11	38	1
21686533	41	0	0	0	0
23368997	169	15	1	15	1
16178178	615	31	1	31	1
26798287	176	28	1	0	0
26811048	107	0	0	0	0
16843675	99	21	1	21	1
26809657	206	0	0	0	0
18417674	35	0	0	0	0
21697716	65	0	0	0	0
17542271	229	54	2	0	0
6883568	1978	86	2	51	1
21679808	70	0	0	0	0
21702189	115	46	1	0	0
17788083	943	61	3	0	0
23078780	3653	571	4	83	1
19587509	179	69	4	31	2
21266589	239	35	1	35	1
12576507	49	0	0	0	0
14344182	56	0	0	0	0
14343857	76	0	0	0	0
12569151	27	0	0	0	0
12569243	29	0	0	0	0
12569326	0	0	0	0	0
8703176	0	0	0	0	0
8703646	0	0	0	0	0
8703658	34	0	0	0	0
12515542	54	0	0	0	0
8703537	344	120	4	66	3
1987484	308	87	1	87	1
5205717	109	23	1	0	0
1663533	26	0	0	0	0
14343096	90	0	0	0	0
14342999	160	0	0	0	0
12514294	31	0	0	0	0
14342832	109	0	0	0	0
8703368	25	0	0	0	0
12576393	26	0	0	0	0
21700903	43	20	1	0	0
18344153	144	13	1	0	0
24354782	104	15	1	0	0
21652368	162	23	1	0	0
26821862	390	17	1	17	1
25002715	451	40	2	0	0
8703563	140	13	1	13	1
14235539	19	0	0	0	0
8693267	151	44	3	44	3
1493880	2732	471	12	322	5
8693293	390	44	3	44	3
10039782	54	0	0	0	0
6676560	1474	581	7	139	2
6693939	912	426	9	359	7
12040532	146	60	1	60	1
7993910	1189	567	6	209	1
20391950	47	0	0	0	0
211997	13898	4778	60	2197	29
19737630	77	14	1	0	0
12511652	88	0	0	0	0
12513196	30	0	0	0	0
12513158	46	0	0	0	0
8692324	58	0	0	0	0
18395269	19	0	0	0	0
8692492	96	17	1	17	1
12511741	73	30	2	30	2
14343654	128	34	1	34	1
14343536	70	0	0	0	0
8703281	19	0	0	0	0
12511761	48	0	0	0	0
12513801	32	0	0	0	0
12514008	0	0	0	0	0
12513978	72	0	0	0	0
12529473	40	0	0	0	0
21302906	44	0	0	0	0
23077456	85	0	0	0	0
19412343	401	202	5	114	3
24258049	186	16	1	0	0
15929753	118	0	0	0	0
21546218	361	35	1	0	0
19649232	203	0	0	0	0
21534484	200	0	0	0	0
18568585	100	0	0	0	0
24170186	381	34	2	19	1
21463248	57	0	0	0	0
17399116	162	0	0	0	0
17786164	179	0	0	0	0
15945724	270	46	2	46	2
17383581	95	11	1	0	0
16760051	1204	164	5	54	1
11332371	147	0	0	0	0
15902900	71	14	1	14	1
17420094	69	11	1	0	0
19590844	142	31	2	31	2
21276303	233	39	1	39	1
6371971	433	186	4	126	1
23250849	108	0	0	0	0
11241347	135	42	2	30	1
8971923	1142	111	5	18	1
16064161	0	0	0	0	0
24317650	222	54	1	54	1
6998350	1010	222	5	0	0
18945020	414	51	3	35	2
21421706	450	42	2	13	1
20266596	16	0	0	0	0
20206456	208	44	2	30	1
21280820	437	104	3	23	1
23640107	39	0	0	0	0
24059029	12	0	0	0	0
15963778	874	137	4	84	2
18358542	985	174	7	0	0
11240861	118	13	1	0	0
21327338	212	17	1	17	1
12549459	6117	2631	1	2631	1
25967648	53	0	0	0	0
26860858	221	0	0	0	0
954903	797	218	6	72	2
26917165	425	118	3	95	2
26441721	13	0	0	0	0
26441725	69	0	0	0	0
26441724	12	0	0	0	0
26441720	0	0	0	0	0
26441765	141	11	1	11	1
26441767	158	19	1	19	1
26441717	16	0	0	0	0
26441760	20	0	0	0	0
26441758	34	0	0	0	0
26441709	15	0	0	0	0
26441761	0	0	0	0	0
26441763	18	0	0	0	0
26441707	0	0	0	0	0
26441754	0	0	0	0	0
26441718	12	0	0	0	0
26441756	13	0	0	0	0
26441708	0	0	0	0	0
26441752	11	0	0	0	0
26441751	16	0	0	0	0
26441750	16	0	0	0	0
26441711	18	0	0	0	0
26441722	15	0	0	0	0
26441723	0	0	0	0	0
26327977	0	0	0	0	0
26441784	16	0	0	0	0
26441364	14	0	0	0	0
26441785	15	0	0	0	0
26441786	23	0	0	0	0
26441787	11	0	0	0	0
26441788	25	0	0	0	0
26441789	0	0	0	0	0
26441793	19	0	0	0	0
26441795	142	0	0	0	0
26441799	13	0	0	0	0
26441800	11	0	0	0	0
26441804	23	0	0	0	0
26441805	14	0	0	0	0
26441808	12	0	0	0	0
26441811	60	0	0	0	0
26441812	105	0	0	0	0
26328136	0	0	0	0	0
26328134	12	0	0	0	0
26328133	0	0	0	0	0
26328132	0	0	0	0	0
26328131	0	0	0	0	0
26328128	0	0	0	0	0
26328127	0	0	0	0	0
26328126	0	0	0	0	0
26328123	0	0	0	0	0
26328122	14	0	0	0	0
26328121	0	0	0	0	0
26328120	0	0	0	0	0
26327623	30	0	0	0	0
26327625	0	0	0	0	0
26327627	31	0	0	0	0
26328094	25	0	0	0	0
26328090	379	71	4	37	2
26328099	66	0	0	0	0
26328098	82	0	0	0	0
26328097	70	0	0	0	0
26328096	48	0	0	0	0
26328089	18	0	0	0	0
26328088	18	0	0	0	0
26328086	51	13	1	13	1
26328085	42	0	0	0	0
26328084	70	0	0	0	0
26328083	27	0	0	0	0
26328081	15	0	0	0	0
26328080	55	0	0	0	0
26328079	47	0	0	0	0
26328103	102	0	0	0	0
26328076	32	0	0	0	0
26328075	34	0	0	0	0
26328074	80	0	0	0	0
26328071	31	0	0	0	0
26292853	14	0	0	0	0
26292850	0	0	0	0	0
26292849	0	0	0	0	0
26292794	0	0	0	0	0
26292848	0	0	0	0	0
26292858	13	0	0	0	0
26292847	0	0	0	0	0
26292813	0	0	0	0	0
26292811	0	0	0	0	0
26292846	0	0	0	0	0
26292845	0	0	0	0	0
26292809	0	0	0	0	0
26292843	13	0	0	0	0
26292814	0	0	0	0	0
26292788	11	0	0	0	0
26292670	0	0	0	0	0
26292668	12	0	0	0	0
26292787	0	0	0	0	0
26292786	0	0	0	0	0
26292667	0	0	0	0	0
26292666	0	0	0	0	0
26292785	0	0	0	0	0
26292784	0	0	0	0	0
26292665	0	0	0	0	0
26292855	0	0	0	0	0
26292854	0	0	0	0	0
26292842	14	0	0	0	0
26292840	0	0	0	0	0
26292805	0	0	0	0	0
26292807	11	0	0	0	0
26292802	0	0	0	0	0
26292834	0	0	0	0	0
26292832	0	0	0	0	0
26292830	0	0	0	0	0
26292790	0	0	0	0	0
26292792	0	0	0	0	0
26292796	0	0	0	0	0
26292729	0	0	0	0	0
26292561	11	0	0	0	0
26292576	42	22	1	0	0
26292574	0	0	0	0	0
26292839	0	0	0	0	0
26292838	0	0	0	0	0
26292836	11	0	0	0	0
26292852	0	0	0	0	0
26292851	0	0	0	0	0
26292837	0	0	0	0	0
26292844	17	0	0	0	0
26292782	0	0	0	0	0
26292664	0	0	0	0	0
26292632	0	0	0	0	0
26292633	0	0	0	0	0
26292634	0	0	0	0	0
26292636	0	0	0	0	0
26292800	0	0	0	0	0
26292798	0	0	0	0	0
26292803	0	0	0	0	0
26292781	0	0	0	0	0
26292744	0	0	0	0	0
26292728	11	0	0	0	0
26292730	0	0	0	0	0
26292672	0	0	0	0	0
26292641	0	0	0	0	0
26292629	0	0	0	0	0
26292653	0	0	0	0	0
26292631	0	0	0	0	0
26292661	0	0	0	0	0
26292797	0	0	0	0	0
26292628	0	0	0	0	0
26292640	11	0	0	0	0
26292627	0	0	0	0	0
26292639	0	0	0	0	0
26292621	0	0	0	0	0
26292619	0	0	0	0	0
26292637	0	0	0	0	0
26292620	0	0	0	0	0
26292605	0	0	0	0	0
26292580	0	0	0	0	0
26292582	17	0	0	0	0
26292572	96	33	1	33	1
26328330	0	0	0	0	0
26328328	187	31	2	31	2
26328331	0	0	0	0	0
26328332	0	0	0	0	0
26328333	11	0	0	0	0
26328334	0	0	0	0	0
26328335	0	0	0	0	0
26328336	13	0	0	0	0
26328338	46	0	0	0	0
26328341	145	49	1	49	1
26361375	53	0	0	0	0
26361416	0	0	0	0	0
26361418	0	0	0	0	0
26361420	0	0	0	0	0
26361421	0	0	0	0	0
26361422	67	0	0	0	0
26471499	198	43	2	43	2
26471534	20	0	0	0	0
26471525	0	0	0	0	0
26471411	61	0	0	0	0
26471458	0	0	0	0	0
26471466	0	0	0	0	0
26471465	0	0	0	0	0
26471461	0	0	0	0	0
26471449	16	0	0	0	0
26471438	19	0	0	0	0
26471455	0	0	0	0	0
26471467	0	0	0	0	0
26471459	16	0	0	0	0
26471452	15	0	0	0	0
26471421	0	0	0	0	0
26471460	13	0	0	0	0
26471448	0	0	0	0	0
26471440	19	0	0	0	0
26471439	0	0	0	0	0
26471441	13	0	0	0	0
26471443	0	0	0	0	0
26471446	0	0	0	0	0
26328348	0	0	0	0	0
26328347	15	0	0	0	0
26328346	0	0	0	0	0
26328350	0	0	0	0	0
26328353	0	0	0	0	0
26328354	17	0	0	0	0
26090992	362	68	2	20	1
26498973	190	23	1	23	1
26498974	0	0	0	0	0
26498983	0	0	0	0	0
26498984	0	0	0	0	0
26090981	155	41	1	41	1
26498986	70	0	0	0	0
26498987	17	0	0	0	0
26498988	22	0	0	0	0
26498999	11	0	0	0	0
26499026	19	0	0	0	0
26499029	12	0	0	0	0
26499018	21	0	0	0	0
26499033	104	11	1	11	1
26499021	16	0	0	0	0
26499023	0	0	0	0	0
26499024	0	0	0	0	0
26499016	0	0	0	0	0
26499028	11	0	0	0	0
26499015	107	0	0	0	0
26090933	0	0	0	0	0
26499013	12	0	0	0	0
26499012	0	0	0	0	0
26327943	18	0	0	0	0
26327941	15	0	0	0	0
26327937	19	0	0	0	0
25688006	26	0	0	0	0
26327932	18	0	0	0	0
26327934	362	108	3	61	2
26327933	16	0	0	0	0
26327936	15	0	0	0	0
26327922	51	12	1	0	0
26327930	41	13	1	13	1
26327924	14	0	0	0	0
26327927	24	0	0	0	0
26327928	18	0	0	0	0
26499053	18	0	0	0	0
26499052	0	0	0	0	0
26499051	0	0	0	0	0
26499049	0	0	0	0	0
26499047	0	0	0	0	0
26499039	49	12	1	12	1
25724963	0	0	0	0	0
17518602	125	13	1	13	1
2889500	0	0	0	0	0
26956664	207	19	1	19	1
26973815	855	227	6	193	4
253340	10891	3568	40	1400	12
10478874	53	25	1	25	1
8754603	12	0	0	0	0
13350828	19	0	0	0	0
3291505	64	0	0	0	0
9477203	371	12	1	0	0
20908602	121	21	1	21	1
20908378	251	90	2	21	1
13514570	101	52	1	52	1
13566800	38	12	1	12	1
9191297	39	25	1	25	1
24760387	3754	501	9	295	3
1833118	701	332	4	332	4
6314573	298	168	2	105	1
22464126	417	24	1	24	1
17636515	304	27	1	0	0
363350	1528	673	15	610	13
2316231	256	52	3	41	2
17440141	195	12	1	0	0
3702594	133	66	2	66	2
343532	525	182	4	182	4
774373	2201	1180	10	1168	9
7715347	126	0	0	0	0
26323546	156	14	1	14	1
19567164	329	19	1	19	1
21280100	216	11	1	11	1
16669922	974	91	4	76	3
17632215	273	26	1	0	0
21260232	144	0	0	0	0
17433923	242	48	2	0	0
17486116	121	34	2	0	0
17436310	269	94	3	60	1
16662705	2380	350	13	31	1
17684278	88	13	1	0	0
25551375	945	338	13	121	4
22127811	200	27	1	0	0
17968761	404	0	0	0	0
21144027	61	0	0	0	0
9049491	30	0	0	0	0
25662425	21	0	0	0	0
25368955	58	0	0	0	0
19713974	28	0	0	0	0
19649895	74	13	1	13	1
17932927	36	0	0	0	0
19715062	179	44	3	30	2
19716729	164	56	2	56	2
19643374	94	26	1	26	1
14722647	236	53	3	36	2
19669603	37	0	0	0	0
19655854	74	0	0	0	0
19656615	5071	0	0	0	0
19665298	40	0	0	0	0
17932957	60	0	0	0	0
19643999	117	49	3	34	2
1304868	1580	395	11	356	9
8247115	295	150	3	150	3
6578334	217	79	3	79	3
8570062	0	0	0	0	0
15175527	1282	149	4	115	3
16756	93332	11360	172	808	20
23248026	1713	210	5	175	3
10991150	695	129	3	129	3
22278471	13	0	0	0	0
2823235	531	104	5	104	5
16673460	332	54	3	0	0
21746159	79	0	0	0	0
22466934	45	0	0	0	0
19539824	1234	187	3	54	1
19931565	365	108	4	0	0
59394	2029	737	20	387	13
8941044	67	19	1	0	0
10941112	684	11	1	11	1
9256667	3206	249	7	58	3
27036442	317	41	1	41	1
8641173	22	0	0	0	0
524043	31632	946	21	454	7
17783495	70	0	0	0	0
10140884	217	52	2	14	1
1474234	1586	184	5	184	5
4499032	182	18	1	18	1
17716852	348	154	4	19	1
15152777	53	0	0	0	0
925132	15	0	0	0	0
22738698	13	0	0	0	0
52980	14521	5072	85	3689	49
16045830	19	0	0	0	0
26664939	319	67	3	0	0
8641736	21	0	0	0	0
339831	2500	626	11	401	7
339723	1002	487	12	475	11
343256	1440	773	9	714	7
338450	2287	1139	11	1080	8
339079	2388	1243	22	1162	17
343300	1965	858	9	827	7
339861	820	436	11	377	8
338540	2641	1130	17	1028	13
339154	1912	1009	16	908	13
339712	1221	593	8	593	8
343319	1145	541	8	517	7
4781562	197	101	1	0	0
343339	738	342	6	342	6
343559	782	264	7	243	6
331279	154	85	3	85	3
1608151	1148	162	7	136	5
1351939	192	104	4	104	4
634503	2931	1568	10	1488	8
17898013	33	0	0	0	0
18472346	84	0	0	0	0
19357897	155	34	2	34	2
18722821	549	98	4	85	3
19827397	16	0	0	0	0
17940368	19	0	0	0	0
17909585	65	0	0	0	0
17143304	27	0	0	0	0
24593054	22	0	0	0	0
22506399	74	14	1	0	0
21553573	1752	419	4	353	3
251857	297	142	8	142	8
4586189	1385	372	12	216	6
1113806	158	98	3	98	3
327346	208	116	4	116	4
1352149	172	100	4	100	4
327321	560	313	7	299	6
1351585	242	123	3	123	3
337850	169	93	3	93	3
337865	125	62	2	62	2
27122885	393	52	2	0	0
16233676	48	20	1	0	0
18464391	275	0	0	0	0
24169657	1078	101	3	0	0
24997646	181	35	1	35	1
5887910	40	0	0	0	0
1464833	685	317	7	317	7
4454894	35	0	0	0	0
4718019	50	0	0	0	0
20754760	140440	29433	148	19002	46
1088731	3909	352	7	304	6
17717624	49	0	0	0	0
7852232	0	0	0	0	0
10355961	671	163	6	67	3
4499001	87	36	1	36	1
925316	20	0	0	0	0
10395352	296	86	1	86	1
22764955	867	288	3	214	1
15212942	219	24	2	24	2
15253009	188	18	1	18	1
1547999	338	129	5	111	4
645740	1294	250	6	250	6
27152572	227	0	0	0	0
12321577	78	13	1	0	0
343460	346	150	3	150	3
1339222	1174	369	10	226	3
8656247	21	0	0	0	0
13133599	118	26	2	0	0
7731176	89	0	0	0	0
338044	941	504	7	504	7
23797509	213	42	3	19	1
8659842	22	0	0	0	0
356225	1014	362	9	238	4
23520676	8143	3005	11	2533	4
343602	781	385	10	367	9
880805	2280	493	12	100	3
9446757	145	15	1	0	0
8524264	361	87	2	87	2
7052271	469	153	4	153	4
10952357	245	69	2	56	1
417576	535	102	2	78	1
330881	1587	241	11	0	0
2451254	2286	705	8	130	4
12811837	762	84	3	0	0
18204126	567	188	3	0	0
3468362	835	74	3	17	1
7834508	147	0	0	0	0
24380835	338	120	2	100	1
24063535	216	49	2	0	0
25596779	409	18	1	0	0
25608211	70	19	1	0	0
16661403	13	0	0	0	0
713742	12800	2637	44	917	19
17485780	16	0	0	0	0
17485786	15	0	0	0	0
22585724	49	0	0	0	0
18450302	191	18	1	0	0
8155428	3515	1584	10	1227	9
27360521	257	85	5	85	5
27388334	101	26	1	26	1
24569159	393	132	5	46	2
5184646	743	39	2	0	0
27249681	171	0	0	0	0
26292860	27	0	0	0	0
26292673	47	16	1	16	1
27413363	220	0	0	0	0
1575901	440	84	3	38	2
23788786	0	0	0	0	0
25208703	159	63	1	0	0
13919540	5232	1522	27	538	11
22716772	13	0	0	0	0
2354116	659	62	3	62	3
27426183	58	0	0	0	0
17825057	62	0	0	0	0
27426293	73	12	1	12	1
1029003	11742	3195	50	1905	23
22394154	315	71	2	71	2
27047695	296	58	3	37	2
25643278	0	0	0	0	0
27455497	2118	337	11	192	3
25771362	344	85	2	0	0
17077094	73	25	2	13	1
23520882	90	53	2	53	2
10554632	65	17	1	17	1
22554971	2634	576	10	503	8
7293555	24	0	0	0	0
16283682	66	0	0	0	0
8097603	0	0	0	0	0
637134	6969	2893	40	2529	27
2471275	1934	1032	7	1032	7
19654789	41	0	0	0	0
11377424	150	22	1	0	0
10471598	282	71	3	71	3
308988	1060	516	12	501	11
1898628	0	0	0	0	0
4665940	823	60	3	30	2
164264	771	294	10	230	7
5119196	57	17	1	0	0
343616	2342	722	16	599	11
2854682	111	12	1	0	0
3893075	82	11	1	11	1
457455	1982	629	17	524	15
407246	3841	919	26	733	16
2465001	150	32	2	21	1
10028270	49	0	0	0	0
1029536	158	0	0	0	0
539105	4267	1950	36	1305	21
12590305	36	0	0	0	0
10009503	69	0	0	0	0
16705609	77	23	1	0	0
1147329	42000	1732	33	360	6
2200128	1387	475	16	78	3
2617984	688	141	4	141	4
4946696	64	0	0	0	0
276752	34854	2033	26	182	4
8498684	173	0	0	0	0
989157	4870	1794	57	727	20
6420692	6123	775	15	254	5
26658352	88	14	1	14	1
23856754	51	0	0	0	0
22990171	56	0	0	0	0
23546788	299	118	4	118	4
27577764	455	44	2	44	2
21311399	84	0	0	0	0
20257730	58	0	0	0	0
19862800	51	15	1	15	1
152834	3392	1296	24	702	15
2895251	903	27	1	27	1
23425507	242	87	4	76	3
20370974	1180	81	3	25	1
25532740	95	0	0	0	0
7755433	332	165	3	90	2
22156355	12	0	0	0	0
43232061	0	0	0	0	0
22158468	197	57	2	42	1
22168726	35	0	0	0	0
22160777	11	0	0	0	0
22159805	12	0	0	0	0
22146136	1160	576	10	148	6
22159193	26	0	0	0	0
23270472	571	185	5	172	4
18910439	90	0	0	0	0
17352308	0	0	0	0	0
22808725	283	45	2	11	1
22794005	969	221	1	221	1
12816576	216	129	2	12	1
12816564	78	0	0	0	0
12608310	816	415	7	196	5
9393209	89	24	2	24	2
13205410	59	0	0	0	0
10584270	76	21	1	21	1
17233478	73	24	1	24	1
8140240	962	399	9	230	6
11943246	415	174	3	174	3
17212038	572	60	2	60	2
23508444	76	36	2	36	2
16682497	129	79	3	31	1
17213691	138	54	3	42	2
10837857	108	12	1	12	1
5874630	1569	775	11	528	6
599903	2751	364	9	216	5
10554599	127	31	2	31	2
27743511	55	29	2	29	2
9309740	211	104	4	87	3
23495588	185	96	5	96	5
17928375	327	155	7	141	6
12816591	0	0	0	0	0
12816539	44	0	0	0	0
18991164	130	73	4	45	3
24490967	332	112	3	60	2
10836371	299	45	2	45	2
13333037	181	65	2	0	0
14080388	441	177	3	33	2
6194610	3082	86	4	46	2
1878855	0	0	0	0	0
27703028	573	297	6	126	3
27703095	697	360	5	360	5
27715015	538	169	5	158	4
3189818	750	222	4	173	2
27766504	153	36	2	36	2
27766547	171	43	3	43	3
27766618	87	13	1	13	1
27766609	96	0	0	0	0
14028072	81	0	0	0	0
20790941	0	0	0	0	0
24697903	20	0	0	0	0
20844270	0	0	0	0	0
20385499	97	28	1	28	1
10809525	2344	441	5	142	3
25805103	24	0	0	0	0
25804935	21	0	0	0	0
25804195	38	0	0	0	0
25058943	1445	415	10	116	4
5009116	122	29	1	29	1
27813325	440	97	3	11	1
27874154	46	0	0	0	0
27875309	0	0	0	0	0
10265267	217	113	5	113	5
13205327	57	0	0	0	0
4416104	0	0	0	0	0
18343710	758	54	3	0	0
10076826	505	246	3	218	2
919009	1361	125	6	72	3
5451492	4933	2262	28	1224	9
649581	2758	668	16	192	5
1594140	646	121	5	68	4
17692206	733	72	4	18	1
1622897	1688	398	12	249	5
322579	6565	175	8	56	3
27866507	2902	83	2	83	2
1012975	1194	137	5	70	3
1657513	1240	765	9	489	4
6036311	21	0	0	0	0
27904681	11	0	0	0	0
8266748	2537	673	15	431	9
24703277	402	93	5	65	3
24704577	344	103	4	103	4
27846489	269	135	3	63	1
1887258	52	0	0	0	0
27930444	703	325	5	299	4
1707250	3600	1111	8	844	4
27941103	3356	1638	18	219	6
3443794	168	0	0	0	0
4560950	557	180	6	143	5
17837814	0	0	0	0	0
17841541	0	0	0	0	0
17838555	763	0	0	0	0
18483442	21	0	0	0	0
18485964	0	0	0	0	0
18540204	26	0	0	0	0
23101902	20	0	0	0	0
4606759	146	69	2	69	2
6497079	1634	199	5	69	1
9797779	566	96	3	0	0
24736733	560	175	6	110	3
26328352	0	0	0	0	0
26441762	0	0	0	0	0
26328092	41	0	0	0	0
26292795	11	0	0	0	0
26292630	0	0	0	0	0
25711844	328	15	1	0	0
27928350	319	49	3	36	2
25652442	0	0	0	0	0
17824477	20	0	0	0	0
19898378	11	0	0	0	0
24440467	1372	689	10	421	6
